RecordedAtTime,VehicleLocation.Longitude,VehicleLocation.Latitude
25200,0.3791208791208791,0.9911504424778761
25800,0.43223443223443225,0.9519595448798989
26400,0.5714285714285714,0.9494310998735778
27000,0.7289377289377289,0.9203539823008849
27600,0.9285714285714286,0.9190897597977244
28200,0.9871794871794872,0.9709228824273072
28800,0.9725274725274725,0.9671302149178256
29400,0.9743589743589743,0.9178255372945638
30000,0.7216117216117216,0.922882427307206
30600,0.6117216117216118,0.9304677623261695
31200,0.5,0.9582806573957017
31800,0.3882783882783883,0.9671302149178256
32400,0.4413919413919414,0.9519595448798989
33000,0.5366300366300366,0.95448798988622
33600,0.7051282051282052,0.9203539823008849
34200,0.9505494505494505,0.9165613147914032
34800,0.9945054945054945,0.9785082174462706
35400,0.9945054945054945,0.8988621997471555
36000,0.8516483516483516,0.9292035398230089
36600,0.6410256410256411,0.9241466498103666
37200,0.4816849816849817,0.9582806573957017
37800,0.36996336996337,0.988621997471555
38400,0.37362637362637363,0.9898862199747156
39000,0.47435897435897434,0.9582806573957017
39600,0.5787545787545788,0.9456384323640961
40200,0.8864468864468864,0.9241466498103666
40800,0.9853479853479854,0.9683944374209861
41400,0.9926739926739927,0.9759797724399494
42000,1.0,0.9064475347661188
42600,0.8040293040293041,0.9254108723135271
43200,0.5824175824175825,0.9443742098609356
43800,0.4816849816849817,0.9582806573957017
44400,0.36996336996337,0.988621997471555
45000,0.37362637362637363,0.9898862199747156
45600,0.43040293040293043,0.9519595448798989
46200,0.5476190476190477,0.9532237673830595
46800,0.7252747252747253,0.9203539823008849
47400,0.945054945054945,0.9178255372945638
48000,0.989010989010989,0.9734513274336283
48600,0.9945054945054945,0.9785082174462706
49200,0.9981684981684982,0.900126422250316
49800,0.7985347985347986,0.9254108723135271
50400,0.5842490842490843,0.943109987357775
51000,0.5036630036630036,0.9570164348925411
51600,0.3717948717948718,0.9860935524652339
52200,0.37362637362637363,0.9898862199747156
52800,0.39377289377289376,0.9646017699115044
53400,0.5073260073260073,0.9570164348925411
54000,0.5879120879120879,0.9405815423514539
54600,0.7985347985347986,0.922882427307206
55200,0.9945054945054945,0.8938053097345132
55800,0.9926739926739927,0.9759797724399494
56400,0.9871794871794872,1.0
57000,0.9945054945054945,0.8912768647281921
57600,0.8168498168498168,0.9266750948166877
58200,0.6959706959706959,0.9190897597977244
58800,0.5659340659340659,0.9506953223767383
59400,0.47802197802197804,0.9582806573957017
60600,0.5366300366300366,0.95448798988622
61200,0.63003663003663,0.9254108723135271
61800,0.8003663003663004,0.922882427307206
62400,0.9945054945054945,0.8950695322376738
63000,0.9908424908424909,0.9747155499367889
63600,0.9945054945054945,0.9785082174462706
64200,1.0,0.9013906447534766
64800,0.8901098901098901,0.9254108723135271
65400,0.6373626373626373,0.9254108723135271
66000,0.47619047619047616,0.9582806573957017
66600,0.38644688644688646,0.9683944374209861
67200,0.37362637362637363,0.9898862199747156
67800,0.3791208791208791,0.9747155499367889
68400,0.532967032967033,0.9557522123893806
69000,0.7307692307692307,0.9203539823008849
69600,0.9871794871794872,0.900126422250316
70200,0.9908424908424909,0.9759797724399494
70800,0.9926739926739927,0.9759797724399494
71400,0.9945054945054945,0.9355246523388117
72000,0.8040293040293041,0.9254108723135271
72600,0.5787545787545788,0.9456384323640961
73200,0.4908424908424908,0.9570164348925411
73800,0.36996336996337,0.9873577749683944
74400,0.37362637362637363,0.9898862199747156
75000,0.47435897435897434,0.9582806573957017
75600,0.5787545787545788,0.9456384323640961
76200,0.9010989010989011,0.9216182048040455
76800,0.989010989010989,0.9734513274336283
77400,0.9908424908424909,0.9747155499367889
78000,0.9761904761904762,0.9987357774968394
78600,0.9377289377289377,0.9190897597977244
79200,0.6446886446886447,0.9203539823008849
79800,0.5183150183150184,0.95448798988622
80400,0.38278388278388276,0.9683944374209861
81000,0.3717948717948718,0.988621997471555
81600,0.4468864468864469,0.9557522123893806
82200,0.5714285714285714,0.9494310998735778
82800,0.7490842490842491,0.9216182048040455
