RecordedAtTime,VehicleLocation.Longitude,VehicleLocation.Latitude
25200,0.6456456456456456,0.7254672897196262
25800,0.5705705705705706,0.6285046728971962
26400,0.5345345345345346,0.5876168224299065
27000,0.5345345345345346,0.5876168224299065
27600,0.6516516516516516,0.6156542056074766
28200,0.5435435435435435,0.6355140186915887
28800,0.6486486486486487,0.7254672897196262
29400,0.7147147147147147,0.780373831775701
30000,0.8108108108108109,0.8329439252336449
30600,0.8678678678678678,0.8808411214953271
31200,1.0,0.9672897196261683
31800,0.8738738738738738,0.9824766355140186
32400,0.8648648648648649,0.977803738317757
33000,0.9819819819819819,0.9509345794392523
33600,0.8918918918918919,0.8995327102803738
34200,0.8168168168168168,0.8387850467289719
34800,0.7057057057057057,0.772196261682243
35400,0.6006006006006006,0.6915887850467289
36000,0.6186186186186187,0.6214953271028038
36600,0.5375375375375375,0.5887850467289719
37200,0.5405405405405406,0.5887850467289719
37800,0.5885885885885885,0.677570093457944
38400,0.6576576576576577,0.7289719626168224
39000,0.7867867867867868,0.8165887850467289
39600,0.8798798798798799,0.889018691588785
40200,0.990990990990991,0.9848130841121495
40800,0.8108108108108109,0.9649532710280374
41400,0.7657657657657657,0.9824766355140186
42000,0.9279279279279279,0.9964953271028038
42600,0.963963963963964,0.9369158878504673
43200,0.8618618618618619,0.8796728971962616
43800,0.7627627627627628,0.8049065420560748
44400,0.6246246246246246,0.7126168224299065
45000,0.5255255255255256,0.616822429906542
45600,0.5345345345345346,0.5876168224299065
46200,0.5375375375375375,0.6296728971962616
46800,0.6186186186186187,0.705607476635514
47400,0.7087087087087087,0.7733644859813084
48000,0.8198198198198198,0.8376168224299065
48600,0.9039039039039038,0.9065420560747663
49200,0.990990990990991,0.9848130841121495
49800,0.8228228228228228,0.9719626168224299
50400,0.7417417417417418,0.9894859813084113
51000,0.8108108108108109,0.9719626168224299
51600,0.933933933933934,0.9964953271028038
52200,0.9159159159159159,0.9170560747663551
52800,0.8648648648648649,0.8808411214953271
53400,0.7987987987987988,0.8271028037383178
54000,0.7027027027027027,0.7686915887850467
54600,0.5855855855855856,0.677570093457944
55200,0.5375375375375375,0.5887850467289719
55800,0.6246246246246246,0.6086448598130841
56400,0.5915915915915916,0.6261682242990654
57000,0.5615615615615616,0.6507009345794392
57600,0.6306306306306306,0.7137850467289719
58200,0.7087087087087087,0.7710280373831776
58800,0.8018018018018018,0.8271028037383178
59400,0.8618618618618619,0.8726635514018691
60000,0.9099099099099099,0.9100467289719626
60600,0.972972972972973,1.0
61800,0.9309309309309309,0.9264018691588785
62400,0.8618618618618619,0.8796728971962616
63000,0.8048048048048048,0.8317757009345794
63600,0.7057057057057057,0.7757009345794392
64200,0.6456456456456456,0.7254672897196262
64800,0.5855855855855856,0.677570093457944
65400,0.5795795795795796,0.6004672897196262
66000,0.5405405405405406,0.5876168224299065
66600,0.5855855855855856,0.6728971962616822
67200,0.6876876876876877,0.7476635514018691
67800,0.8168168168168168,0.8364485981308412
68400,0.972972972972973,0.9380841121495327
69000,0.954954954954955,0.9988317757009346
69600,0.7867867867867868,0.9766355140186916
70200,0.7927927927927928,0.9754672897196262
70800,0.8978978978978979,1.0
71400,0.963963963963964,0.9369158878504673
72000,0.8648648648648649,0.8796728971962616
72600,0.7987987987987988,0.8271028037383178
73200,0.6696696696696697,0.7383177570093458
73800,0.5585585585585585,0.6483644859813084
74400,0.5285285285285285,0.5841121495327103
75000,0.5345345345345346,0.5841121495327103
75600,0.5285285285285285,0.594626168224299
76200,0.5915915915915916,0.6787383177570093
76800,0.7027027027027027,0.7616822429906542
77400,0.8288288288288288,0.8457943925233645
78000,0.9369369369369369,0.9264018691588785
78600,0.96996996996997,1.0
79200,0.7627627627627628,0.9836448598130841
79800,0.7357357357357357,0.9906542056074766
80400,0.7927927927927928,0.9754672897196262
81000,0.9279279279279279,0.9964953271028038
81600,0.9129129129129129,0.9158878504672897
82200,0.8168168168168168,0.8387850467289719
82800,0.6996996996996997,0.7628504672897196
