RecordedAtTime,VehicleLocation.Longitude,VehicleLocation.Latitude
25200,0.8242990654205608,0.720164609053498
25800,0.6915887850467289,0.6831275720164609
26400,0.5682242990654206,0.3950617283950617
27000,0.5065420560747663,0.205761316872428
27600,0.5383177570093458,-0.02880658436213992
28200,0.44299065420560746,-0.17695473251028807
28800,0.497196261682243,-0.06172839506172839
29400,0.5121495327102804,0.1522633744855967
30000,0.6037383177570094,0.45267489711934156
30600,0.702803738317757,0.6995884773662552
31200,0.8467289719626169,0.6049382716049383
31800,0.9757009345794393,0.9382716049382716
32400,0.9981308411214953,0.9958847736625515
33000,0.9775700934579439,0.9300411522633745
33600,0.8299065420560747,0.6954732510288066
34200,0.6785046728971963,0.654320987654321
34800,0.5757009345794393,0.4074074074074074
35400,0.5177570093457944,0.09465020576131687
36000,0.5102803738317757,-0.04938271604938271
36600,0.44485981308411215,-0.16872427983539096
37200,0.44485981308411215,-0.16872427983539096
37800,0.5439252336448598,-0.0411522633744856
38400,0.5196261682242991,0.3168724279835391
39000,0.6710280373831776,0.5761316872427984
39600,0.7775700934579439,0.7366255144032922
40200,0.9457943925233645,0.6995884773662552
40800,0.9757009345794393,0.9423868312757202
41400,1.0,1.0
42000,0.914018691588785,0.6872427983539094
42600,0.7439252336448599,0.6954732510288066
43200,0.611214953271028,0.4567901234567901
43800,0.502803738317757,0.2839506172839506
44400,0.5401869158878505,-0.024691358024691357
45000,0.4411214953271028,-0.18106995884773663
46200,0.4504672897196262,-0.14814814814814814
46800,0.4504672897196262,-0.14814814814814814
47400,0.4504672897196262,-0.14814814814814814
48000,0.4504672897196262,-0.14814814814814814
48600,0.4504672897196262,-0.14814814814814814
49200,0.4504672897196262,-0.14814814814814814
49800,0.32149532710280376,-0.20164609053497942
50400,0.22803738317757008,-0.2345679012345679
51000,0.10093457943925234,-0.2757201646090535
51600,0.005607476635514018,-0.2880658436213992
52200,-0.07102803738317758,-0.27983539094650206
52800,-0.048598130841121495,-0.25925925925925924
53400,0.0691588785046729,-0.2880658436213992
54000,0.16261682242990655,-0.2551440329218107
54600,0.2803738317757009,-0.2139917695473251
55200,0.394392523364486,-0.18106995884773663
55800,0.4542056074766355,-0.13991769547325103
56400,0.4542056074766355,-0.13991769547325103
57000,0.41869158878504675,-0.1728395061728395
57600,0.3514018691588785,-0.1934156378600823
58200,0.21121495327102804,-0.23868312757201646
58800,0.08411214953271028,-0.2839506172839506
59400,-0.056074766355140186,-0.2962962962962963
60000,-0.07102803738317758,-0.2716049382716049
60600,-0.041121495327102804,-0.2839506172839506
61200,0.0691588785046729,-0.2880658436213992
61800,0.17383177570093458,-0.25102880658436216
62400,0.27850467289719627,-0.21810699588477367
63000,0.3775700934579439,-0.18518518518518517
63600,0.4523364485981308,-0.14814814814814814
64200,0.40186915887850466,-0.17695473251028807
64800,0.29906542056074764,-0.20987654320987653
65400,0.19439252336448598,-0.24691358024691357
66000,0.08411214953271028,-0.2839506172839506
66600,-0.011214953271028037,-0.2880658436213992
67200,-0.07102803738317758,-0.2757201646090535
67800,-0.044859813084112146,-0.27983539094650206
68400,0.0691588785046729,-0.2880658436213992
69000,0.16261682242990655,-0.2551440329218107
69600,0.2803738317757009,-0.2139917695473251
70200,0.39626168224299063,-0.17695473251028807
70800,0.4542056074766355,-0.13991769547325103
71400,0.4542056074766355,-0.13991769547325103
72000,0.4542056074766355,-0.13991769547325103
72600,0.4542056074766355,-0.13991769547325103
73200,0.4542056074766355,-0.13991769547325103
73800,0.4485981308411215,-0.15637860082304528
74400,0.31401869158878504,-0.205761316872428
75000,0.1925233644859813,-0.24691358024691357
75600,0.03551401869158879,-0.29218106995884774
76200,-0.0691588785046729,-0.29218106995884774
76800,-0.05420560747663551,-0.2345679012345679
77400,0.05046728971962617,-0.29218106995884774
78000,0.14579439252336449,-0.26337448559670784
78600,0.2841121495327103,-0.2139917695473251
79200,0.4411214953271028,-0.16049382716049382
79800,0.4411214953271028,-0.16049382716049382
80400,0.35887850467289717,-0.18930041152263374
81000,0.16822429906542055,-0.2551440329218107
81600,0.024299065420560748,-0.2880658436213992
82200,-0.07102803738317758,-0.2757201646090535
82800,0.04672897196261682,-0.29218106995884774
