RecordedAtTime,VehicleLocation.Longitude,VehicleLocation.Latitude
25200,0.6518105849582173,-0.5477308294209703
25800,0.6518105849582173,-0.5477308294209703
26400,0.6518105849582173,-0.5477308294209703
27000,0.6518105849582173,-0.5477308294209703
27600,0.3649025069637883,-0.6635367762128326
28200,0.2116991643454039,-0.7480438184663537
28200,0.2116991643454039,-0.7480438184663537
28800,0.011142061281337047,-0.7887323943661971
29400,-0.21448467966573817,-0.8497652582159625
30000,-0.0584958217270195,-1.0
30600,-0.04456824512534819,-0.9984350547730829
31200,-0.04456824512534819,-0.9984350547730829
31800,-0.11420612813370473,-0.9295774647887324
32400,-0.17270194986072424,-0.809076682316119
33000,0.07520891364902507,-0.7887323943661971
33600,0.35376044568245124,-0.676056338028169
34200,0.6100278551532033,-0.568075117370892
34800,0.8328690807799443,-0.460093896713615
41400,1.0,-0.49295774647887325
42600,0.8885793871866295,-0.4287949921752739
43200,0.754874651810585,-0.47730829420970267
43800,0.6434540389972145,-0.5524256651017214
44400,0.3565459610027855,-0.6713615023474179
45000,0.19498607242339833,-0.7543035993740219
45600,-0.04735376044568245,-0.7824726134585289
46200,-0.1894150417827298,-0.863849765258216
46800,-0.08913649025069638,-0.97339593114241
47400,-0.052924791086350974,-1.0
48000,-0.052924791086350974,-1.0
48600,-0.04456824512534819,-0.9984350547730829
49200,-0.17270194986072424,-0.8732394366197183
49800,-0.05013927576601671,-0.7824726134585289
50400,0.1532033426183844,-0.7668231611893583
51000,0.2757660167130919,-0.7261345852895149
51600,0.4011142061281337,-0.6541471048513302
52200,0.584958217270195,-0.5805946791862285
52800,0.7520891364902507,-0.49921752738654146
53400,0.9164345403899722,-0.4225352112676056
54000,1.0,-0.49139280125195617
54600,1.0,-0.49139280125195617
55200,0.9637883008356546,-0.4569640062597809
55800,0.807799442896936,-0.47104851330203446
56400,0.766016713091922,-0.486697965571205
57000,0.5738161559888579,-0.5852895148669797
57600,0.3955431754874652,-0.6541471048513302
58200,0.21448467966573817,-0.7464788732394366
58800,0.03064066852367688,-0.7902973395931142
59400,-0.16991643454038996,-0.8075117370892019
60600,-0.17548746518105848,-0.8732394366197183
61200,-0.1977715877437326,-0.8262910798122066
61800,-0.07799442896935933,-0.7793427230046949
62400,0.13370473537604458,-0.7715179968701096
63000,0.28690807799442897,-0.7198748043818466
63600,0.4233983286908078,-0.6604068857589984
64200,0.5821727019498607,-0.5805946791862285
64800,0.7604456824512534,-0.4945226917057903
65400,0.8523676880222841,-0.4491392801251956
66000,0.9972144846796658,-0.4945226917057903
66600,0.9192200557103064,-0.4241001564945227
67200,0.7465181058495822,-0.48200312989045385
67800,0.7520891364902507,-0.47730829420970267
68400,0.6545961002785515,-0.5461658841940532
69000,0.43175487465181056,-0.6541471048513302
69600,0.2646239554317549,-0.7323943661971831
70200,0.10584958217270195,-0.7777777777777778
70800,-0.11977715877437325,-0.7746478873239436
72000,-0.17548746518105848,-0.8732394366197183
72600,-0.16991643454038996,-0.8075117370892019
72600,-0.16991643454038996,-0.8075117370892019
73200,0.005571030640668524,-0.7871674491392802
73200,0.005571030640668524,-0.7871674491392802
73800,0.1894150417827298,-0.755868544600939
73800,0.1894150417827298,-0.755868544600939
74400,0.3203342618384401,-0.702660406885759
74400,0.3203342618384401,-0.702660406885759
75000,0.49303621169916434,-0.6244131455399061
75000,0.49303621169916434,-0.6244131455399061
75600,0.7158774373259053,-0.5164319248826291
75600,0.7158774373259053,-0.5164319248826291
76200,0.8941504178272981,-0.4272300469483568
76200,0.8941504178272981,-0.4272300469483568
76800,0.9972144846796658,-0.4945226917057903
76800,0.9972144846796658,-0.4945226917057903
77400,0.9860724233983287,-0.47417840375586856
77400,0.9860724233983287,-0.47417840375586856
78000,0.8245125348189415,-0.4616588419405321
78000,0.8245125348189415,-0.4616588419405321
78600,0.7047353760445683,-0.5211267605633803
78600,0.7047353760445683,-0.5211267605633803
79200,0.5459610027855153,-0.5993740219092332
79800,0.3370473537604457,-0.6901408450704225
79800,0.3370473537604457,-0.6901408450704225
80400,0.07520891364902507,-0.7887323943661971
81000,-0.16991643454038996,-0.8075117370892019
81000,-0.16991643454038996,-0.8075117370892019
81600,-0.10863509749303621,-0.9342723004694836
81600,-0.10863509749303621,-0.9342723004694836
82200,-0.04456824512534819,-0.9984350547730829
82800,-0.04456824512534819,-0.9984350547730829
