RecordedAtTime,VehicleLocation.Longitude,VehicleLocation.Latitude
25200,0.9415041782729805,-0.35376532399299476
25800,0.9916434540389972,-0.4080560420315236
26400,0.8105849582172702,-0.5201401050788091
27000,0.7158774373259053,-0.5761821366024519
27600,0.47075208913649025,-0.6409807355516638
28200,0.29526462395543174,-0.6304728546409807
28800,0.14763231197771587,-0.7075306479859895
29400,-0.013927576601671309,-0.7775831873905429
30000,-0.12813370473537605,-0.8686514886164624
30600,-0.20055710306406685,-0.9772329246935202
31200,-0.1671309192200557,-0.9842381786339754
31800,-0.20612813370473537,-0.9316987740805605
32400,-0.08913649025069638,-0.8388791593695272
33000,0.06685236768802229,-0.7145359019264448
33600,0.25348189415041783,-0.6935201401050788
34200,0.28969359331476324,-0.6304728546409807
34800,0.5738161559888579,-0.6322241681260946
35400,0.7632311977715878,-0.5516637478108581
36000,0.7576601671309192,-0.5288966725043783
36600,0.7576601671309192,-0.5551663747810858
37200,0.5431754874651811,-0.637478108581436
37800,0.2785515320334262,-0.626970227670753
38400,0.16991643454038996,-0.7040280210157618
39000,-0.013927576601671309,-0.7775831873905429
39600,-0.181058495821727,-0.9106830122591943
41400,-0.20891364902506965,-0.9352014010507881
42000,-0.06128133704735376,-0.8143607705779334
42600,0.11420612813370473,-0.7092819614711033
43200,0.24233983286908078,-0.6409807355516638
43800,0.4011142061281337,-0.6409807355516638
44400,0.5877437325905293,-0.6462346760070052
45000,0.7994428969359332,-0.5096322241681261
45600,1.0,-0.4238178633975482
46200,0.947075208913649,-0.3572679509632224
46800,0.9805013927576601,-0.4308231173380035
47400,0.8133704735376045,-0.5201401050788091
48000,0.7604456824512534,-0.5411558669001751
48600,0.5877437325905293,-0.6427320490367776
49200,0.4011142061281337,-0.6252189141856392
49800,0.24233983286908078,-0.6462346760070052
50400,0.10306406685236769,-0.7110332749562172
51000,-0.04735376044568245,-0.8038528896672504
51600,-0.15598885793871867,-0.8914185639229422
52200,-0.17548746518105848,-1.0
55800,-0.1671309192200557,-0.9842381786339754
56400,-0.20612813370473537,-0.9562171628721541
57000,-0.07242339832869081,-0.8231173380035026
57600,0.052924791086350974,-0.7162872154115587
58200,0.2395543175487465,-0.6987740805604203
58800,0.3064066852367688,-0.6304728546409807
59400,0.5292479108635098,-0.637478108581436
60000,0.6796657381615598,-0.5971978984238179
60600,0.8467966573816156,-0.48336252189141854
61200,0.947075208913649,-0.35376532399299476
61800,0.9387186629526463,-0.3572679509632224
62400,0.871866295264624,-0.4711033274956217
63000,0.754874651810585,-0.5341506129597198
63600,0.6991643454038997,-0.5866900175131349
64200,0.403899721448468,-0.6444833625218914
64800,0.24233983286908078,-0.6462346760070052
65400,0.116991643454039,-0.7092819614711033
66000,-0.03899721448467967,-0.7968476357267951
66600,-0.13370473537604458,-0.8739054290718039
67200,-0.20055710306406685,-0.978984238178634
68400,-0.19220055710306408,-0.9211908931698775
69000,-0.09192200557103064,-0.8388791593695272
69600,0.052924791086350974,-0.7162872154115587
70200,0.25069637883008355,-0.6725043782837128
70800,0.34818941504178275,-0.626970227670753
71400,0.5877437325905293,-0.6304728546409807
72000,0.7493036211699164,-0.5376532399299475
72600,0.9888579387186629,-0.4273204903677758
73200,0.9415041782729805,-0.35376532399299476
73800,1.0,-0.4238178633975482
74400,0.8050139275766016,-0.5078809106830122
75000,0.754874651810585,-0.5376532399299475
75000,0.754874651810585,-0.5376532399299475
75600,0.5682451253481894,-0.6357267950963222
75600,0.5682451253481894,-0.6357267950963222
76200,0.2785515320334262,-0.6287215411558669
76200,0.2785515320334262,-0.6287215411558669
76800,0.0584958217270195,-0.7145359019264448
76800,0.0584958217270195,-0.7145359019264448
77400,-0.10306406685236769,-0.8493870402802102
77400,-0.10306406685236769,-0.8493870402802102
78000,-0.15041782729805014,-1.0
78000,-0.15041782729805014,-1.0
78600,-0.1671309192200557,-0.9824868651488616
78600,-0.1671309192200557,-0.9824868651488616
79200,-0.11977715877437325,-0.861646234676007
79800,0.11420612813370473,-0.7092819614711033
80400,0.27298050139275765,-0.626970227670753
81000,0.4011142061281337,-0.6427320490367776
81600,0.6267409470752089,-0.626970227670753
82200,0.8607242339832869,-0.4746059544658494
82800,0.9554317548746518,-0.35376532399299476
