RecordedAtTime,VehicleLocation.Longitude,VehicleLocation.Latitude
25800,0.9341317365269461,0.9935622317596566
26400,0.7125748502994012,0.8476394849785408
26400,0.7125748502994012,0.8476394849785408
27000,0.5988023952095808,0.7725321888412017
27000,0.5988023952095808,0.7725321888412017
27600,0.40718562874251496,0.6459227467811158
28200,0.2874251497005988,0.5643776824034334
28800,0.07784431137724551,0.4248927038626609
29400,-0.07784431137724551,0.3240343347639485
30000,-0.2694610778443114,0.1609442060085837
30600,-0.3473053892215569,0.06652360515021459
31200,-0.3413173652694611,0.07510729613733906
31800,-0.23353293413173654,0.17381974248927037
32400,-0.05389221556886228,0.2939914163090129
33000,0.10179640718562874,0.3969957081545064
33600,0.2994011976047904,0.5300429184549357
34200,0.46107784431137727,0.6351931330472103
34800,0.7005988023952096,0.7939914163090128
35400,0.9880239520958084,0.9849785407725322
36000,0.9461077844311377,1.0
36600,0.844311377245509,0.9334763948497854
37200,0.6586826347305389,0.8111587982832618
37800,0.5029940119760479,0.7060085836909872
38400,0.33532934131736525,0.5965665236051502
39000,0.17365269461077845,0.4892703862660944
39600,-0.029940119760479042,0.3540772532188841
40200,-0.1497005988023952,0.27467811158798283
40800,-0.2634730538922156,0.1609442060085837
41400,-0.3413173652694611,0.0536480686695279
42000,-0.3413173652694611,0.0536480686695279
42600,-0.33532934131736525,0.0536480686695279
43200,-0.2634730538922156,0.1459227467811159
43800,-0.1497005988023952,0.2317596566523605
44400,-0.029940119760479042,0.3111587982832618
45000,0.041916167664670656,0.3583690987124464
45600,0.17964071856287425,0.45064377682403434
46200,0.3592814371257485,0.5665236051502146
46800,0.48502994011976047,0.6523605150214592
47400,0.6646706586826348,0.7682403433476395
49200,0.6167664670658682,0.7832618025751072
49800,0.4311377245508982,0.6587982832618026
50400,0.2934131736526946,0.5708154506437768
51000,0.1437125748502994,0.4699570815450644
51600,-0.03592814371257485,0.351931330472103
52200,-0.20359281437125748,0.24034334763948498
52800,-0.25748502994011974,0.15879828326180256
53400,-0.32934131736526945,0.030042918454935622
54000,-0.32934131736526945,0.032188841201716736
54600,-0.32934131736526945,0.030042918454935622
55200,-0.30538922155688625,0.1072961373390558
55800,-0.12574850299401197,0.24892703862660945
56400,-0.029940119760479042,0.3111587982832618
57000,0.07784431137724551,0.3798283261802575
57600,0.2275449101796407,0.48283261802575106
58200,0.3532934131736527,0.5665236051502146
58800,0.49101796407185627,0.6545064377682404
59400,0.6526946107784432,0.7618025751072961
60000,0.8323353293413174,0.8798283261802575
60600,0.9461077844311377,0.9549356223175965
61200,0.9461077844311377,1.0
61800,0.9281437125748503,0.9892703862660944
62400,0.6646706586826348,0.8133047210300429
64200,-0.0658682634730539,0.33261802575107297
64800,-0.20958083832335328,0.23819742489270387
65400,-0.2934131736526946,0.12446351931330472
66000,-0.6107784431137725,-0.008583690987124463
66600,-0.7664670658682635,-0.06437768240343347
67200,-0.7664670658682635,-0.06437768240343347
67800,-0.6586826347305389,-0.023605150214592276
68400,-0.33532934131736525,0.05150214592274678
69000,-0.2155688622754491,0.1888412017167382
69600,0.017964071856287425,0.34120171673819744
70200,0.2215568862275449,0.47854077253218885
70800,0.49101796407185627,0.6545064377682404
71400,0.7125748502994012,0.8025751072961373
72000,1.0,0.9935622317596566
72600,0.9640718562874252,1.0
73200,0.7964071856287425,0.9012875536480687
73200,0.7964071856287425,0.9012875536480687
73800,0.6526946107784432,0.8047210300429185
73800,0.6526946107784432,0.8047210300429185
74400,0.47904191616766467,0.6909871244635193
75000,0.30538922155688625,0.575107296137339
75600,0.08982035928143713,0.4356223175965665
76200,-0.08383233532934131,0.31759656652360513
76800,-0.30538922155688625,0.17167381974248927
77400,-0.49700598802395207,0.04291845493562232
78000,-0.7544910179640718,-0.06223175965665236
78600,-0.7664670658682635,-0.06437768240343347
79200,-0.6646706586826348,-0.027896995708154508
79800,-0.31736526946107785,0.09656652360515021
80400,-0.11976047904191617,0.2510729613733906
81000,0.07784431137724551,0.3798283261802575
81600,0.2874251497005988,0.5214592274678111
82200,0.49101796407185627,0.6566523605150214
82800,0.8083832335329342,0.8669527896995708
