RecordedAtTime,VehicleLocation.Longitude,VehicleLocation.Latitude
25200,0.7213114754098361,0.8996960486322189
25800,0.6080476900149031,0.9437689969604863
26400,0.5439642324888226,0.993920972644377
27000,0.5409836065573771,1.0
27600,0.5424739195230999,0.9696048632218845
28200,0.6721311475409836,0.9133738601823708
28800,0.7749627421758569,0.7462006079027356
29400,0.8256333830104322,0.513677811550152
30000,0.789865871833085,0.3966565349544073
30600,0.8181818181818182,0.2613981762917933
31200,0.8628912071535022,0.07750759878419453
31800,0.886736214605067,-0.02127659574468085
32400,0.9344262295081968,-0.04559270516717325
33000,0.992548435171386,-0.019756838905775075
33600,0.96274217585693,-0.037993920972644375
34200,0.9061102831594635,-0.019756838905775075
34800,0.8599105812220567,0.0851063829787234
35400,0.8181818181818182,0.26595744680851063
36000,0.797317436661699,0.3738601823708207
36600,0.7853949329359166,0.4088145896656535
37200,0.8375558867362146,0.5516717325227963
37800,0.7436661698956781,0.8708206686930091
38400,0.6438152011922503,0.9346504559270516
39000,0.5439642324888226,0.9680851063829787
39600,0.5394932935916542,1.0
40200,0.5275707898658718,0.9817629179331308
40800,0.6780923994038748,0.9103343465045592
41400,0.7928464977645305,0.7051671732522796
42000,0.8137108792846498,0.4939209726443769
42600,0.789865871833085,0.3966565349544073
43200,0.8062593144560357,0.3434650455927052
43800,0.819672131147541,0.19756838905775076
44400,0.8539493293591655,0.022796352583586626
45000,0.9135618479880775,-0.04559270516717325
45600,0.9910581222056631,-0.016717325227963525
46200,0.992548435171386,-0.019756838905775075
46800,0.9284649776453056,-0.0486322188449848
47400,0.8688524590163934,-0.0121580547112462
48000,0.8301043219076006,0.1656534954407295
48600,0.8181818181818182,0.3191489361702128
49200,0.797317436661699,0.3738601823708207
49800,0.7853949329359166,0.40577507598784196
50400,0.8315946348733234,0.5395136778115501
51000,0.7600596125186289,0.7963525835866262
51600,0.7347242921013413,0.8936170212765957
52200,0.6348733233979136,0.9331306990881459
52800,0.5499254843517138,0.9635258358662614
53400,0.526080476900149,0.9878419452887538
54000,0.61698956780924,0.9316109422492401
54600,0.7585692995529061,0.8723404255319149
55200,0.7585692995529061,0.8039513677811551
55800,0.7853949329359166,0.7218844984802432
56400,0.842026825633383,0.5638297872340425
57000,0.7883755588673621,0.3981762917933131
57600,0.8152011922503726,0.2917933130699088
58200,0.842026825633383,0.13221884498480244
58800,0.9061102831594635,-0.0182370820668693
59400,0.9567809239940388,-0.03951367781155015
60000,0.9910581222056631,-0.016717325227963525
61200,0.8688524590163934,0.05623100303951368
61800,0.8211624441132638,0.24620060790273557
62400,0.797317436661699,0.3768996960486322
63000,0.8062593144560357,0.425531914893617
63600,0.8301043219076006,0.5866261398176292
64200,0.736214605067064,0.8875379939209727
64800,0.624441132637854,0.9346504559270516
65400,0.5409836065573771,0.9878419452887538
66000,0.5394932935916542,1.0
66600,0.6199701937406855,0.9300911854103343
67200,0.7600596125186289,0.8343465045592705
67800,0.8256333830104322,0.5151975683890577
68400,0.7839046199701938,0.41033434650455924
69000,0.7943368107302533,0.3844984802431611
69600,0.8181818181818182,0.2613981762917933
70200,0.8539493293591655,0.10030395136778116
70800,0.9061102831594635,-0.0182370820668693
71400,1.0,-0.015197568389057751
72000,0.992548435171386,-0.019756838905775075
72600,0.992548435171386,-0.025835866261398176
73200,0.8673621460506706,-0.010638297872340425
73800,0.8301043219076006,0.1641337386018237
74400,0.8181818181818182,0.31762917933130697
75000,0.7928464977645305,0.3890577507598784
75600,0.827123695976155,0.5197568389057751
76200,0.7630402384500745,0.8677811550151976
76800,0.6453055141579732,0.9316109422492401
77400,0.5365126676602087,0.9802431610942249
78000,0.5409836065573771,1.0
78600,0.5514157973174366,0.9620060790273556
79200,0.6229508196721312,0.9300911854103343
79800,0.7868852459016393,0.7188449848024316
80400,0.8137108792846498,0.46504559270516715
81000,0.797317436661699,0.3738601823708207
81600,0.8226527570789866,0.24012158054711247
82200,0.8673621460506706,0.0486322188449848
82800,0.96274217585693,-0.037993920972644375
